reversion_fraction,state_exit,minimum_logit_residual,maximum_selected_entry_latency,maximum_inning,side_filter,trades,pnl,capital,roi,reversion_exits,thesis_invalidations,timeout_exits,fold_1_trades,fold_1_pnl,fold_1_roi,fold_2_trades,fold_2_pnl,fold_2_roi,fold_3_trades,fold_3_pnl,fold_3_roi,minimum_fold_trades,profitable_folds,worst_fold_roi
0.5,none,0.3,10.0,8,no,10,8.764276303406739,100.0,0.08764276303406739,3,0,7,5,5.686429512516469,0.11372859025032937,2,-0.21739130434782628,-0.010869565217391314,3,3.2952380952380955,0.10984126984126985,2,2,-0.010869565217391314
0.75,none,0.3,10.0,8,no,10,8.764276303406739,100.0,0.08764276303406739,2,0,8,5,5.686429512516469,0.11372859025032937,2,-0.21739130434782628,-0.010869565217391314,3,3.2952380952380955,0.10984126984126985,2,2,-0.010869565217391314
1.0,next_plate_appearance,0.2,7.0,9,no,21,18.1072477094584,210.0,0.08622498909265904,4,3,1,5,10.352321004494918,0.20704642008989838,9,-2.8364742312650444,-0.031516380347389385,7,10.591400936228522,0.15130572766040745,5,2,-0.031516380347389385
1.0,next_plate_appearance,0.2,7.0,99,no,21,18.1072477094584,210.0,0.08622498909265904,4,3,1,5,10.352321004494918,0.20704642008989838,9,-2.8364742312650444,-0.031516380347389385,7,10.591400936228522,0.15130572766040745,5,2,-0.031516380347389385
0.25,none,0.16,10.0,6,yes,6,5.134897360703811,60.0,0.08558162267839685,3,0,3,3,3.7496159754224268,0.12498719918074756,2,1.3852813852813852,0.06926406926406926,1,0.0,0.0,1,2,0.0
0.5,next_pitch,0.3,10.0,8,no,10,8.511311876529268,100.0,0.08511311876529268,3,0,4,5,5.433465085638997,0.10866930171277994,2,-0.21739130434782628,-0.010869565217391314,3,3.2952380952380955,0.10984126984126985,2,2,-0.010869565217391314
0.75,next_pitch,0.3,10.0,8,no,10,8.511311876529268,100.0,0.08511311876529268,2,0,5,5,5.433465085638997,0.10866930171277994,2,-0.21739130434782628,-0.010869565217391314,3,3.2952380952380955,0.10984126984126985,2,2,-0.010869565217391314
1.0,none,0.3,10.0,8,no,11,9.335704874835308,110.0,0.08487004431668461,2,0,9,5,5.686429512516469,0.11372859025032937,2,-0.21739130434782628,-0.010869565217391314,4,3.8666666666666663,0.09666666666666665,2,2,-0.010869565217391314
0.75,next_plate_appearance,0.16,7.0,9,no,22,18.61430104259868,220.0,0.08461045928453945,3,3,1,6,15.352321004494915,0.2558720167415819,8,-3.271256839960696,-0.040890710499508695,8,6.533236878064465,0.08166546097580582,6,2,-0.040890710499508695
0.75,next_plate_appearance,0.16,7.0,99,no,22,18.61430104259868,220.0,0.08461045928453945,3,3,1,6,15.352321004494915,0.2558720167415819,8,-3.271256839960696,-0.040890710499508695,8,6.533236878064465,0.08166546097580582,6,2,-0.040890710499508695
0.25,none,0.2,10.0,6,yes,5,4.225806451612903,50.0,0.08451612903225807,2,0,3,3,3.7496159754224268,0.12498719918074756,1,0.4761904761904766,0.04761904761904766,1,0.0,0.0,1,2,0.0
0.5,next_plate_appearance,0.3,10.0,6,both,9,7.589585002122918,90.0,0.0843287222458102,3,0,1,4,5.943622269203663,0.14859055673009158,2,0.21739130434782508,0.010869565217391254,3,1.42857142857143,0.047619047619047665,2,3,0.010869565217391254
0.75,next_plate_appearance,0.3,10.0,6,both,9,7.589585002122918,90.0,0.0843287222458102,3,0,1,4,5.943622269203663,0.14859055673009158,2,0.21739130434782508,0.010869565217391254,3,1.42857142857143,0.047619047619047665,2,3,0.010869565217391254
0.75,next_plate_appearance,0.2,10.0,9,no,27,22.72416693535147,270.0,0.08416358124204248,6,4,1,9,11.322681241613019,0.12580756935125575,8,-3.271256839960696,-0.040890710499508695,10,14.672742533699148,0.14672742533699148,8,2,-0.040890710499508695
0.75,next_plate_appearance,0.2,10.0,99,no,27,22.72416693535147,270.0,0.08416358124204248,6,4,1,9,11.322681241613019,0.12580756935125575,8,-3.271256839960696,-0.040890710499508695,10,14.672742533699148,0.14672742533699148,8,2,-0.040890710499508695
0.5,none,0.16,7.0,9,no,20,16.67200300944183,200.0,0.08336001504720915,4,0,16,6,15.90125972734668,0.265020995455778,6,-3.349466776045941,-0.05582444626743235,8,4.120210058141093,0.05150262572676366,6,2,-0.05582444626743235
0.5,none,0.16,7.0,99,no,20,16.67200300944183,200.0,0.08336001504720915,4,0,16,6,15.90125972734668,0.265020995455778,6,-3.349466776045941,-0.05582444626743235,8,4.120210058141093,0.05150262572676366,6,2,-0.05582444626743235
0.25,none,0.2,10.0,6,both,14,11.650217789067721,140.0,0.08321584135048372,5,0,9,6,9.785358011164465,0.16308930018607443,4,0.25879917184265033,0.006469979296066258,4,1.6060606060606057,0.040151515151515146,4,3,0.006469979296066258
1.0,next_pitch,0.3,10.0,8,no,11,9.082740447957839,110.0,0.08257036770870763,2,0,6,5,5.433465085638997,0.10866930171277994,2,-0.21739130434782628,-0.010869565217391314,4,3.8666666666666663,0.09666666666666665,2,2,-0.010869565217391314
0.25,none,0.2,10.0,6,no,9,7.424411337454817,90.0,0.08249345930505353,3,0,6,3,6.035742035742038,0.20119140119140125,3,-0.21739130434782628,-0.007246376811594209,3,1.6060606060606057,0.053535353535353526,3,2,-0.007246376811594209
0.25,next_pitch,0.2,10.0,6,no,9,7.384784297827778,90.0,0.08205315886475309,2,0,2,3,6.6021756021756035,0.22007252007252012,3,-0.21739130434782628,-0.007246376811594209,3,1.0000000000000009,0.03333333333333336,3,2,-0.007246376811594209
0.75,none,0.2,10.0,9,no,27,22.07677118033903,270.0,0.08176581918644085,7,3,16,9,12.567926394013348,0.1396436266001483,8,-4.075657252236416,-0.050945715652955206,10,13.584502038562105,0.13584502038562105,8,2,-0.050945715652955206
0.75,none,0.2,10.0,99,no,27,22.07677118033903,270.0,0.08176581918644085,7,3,16,9,12.567926394013348,0.1396436266001483,8,-4.075657252236416,-0.050945715652955206,10,13.584502038562105,0.13584502038562105,8,2,-0.050945715652955206
0.25,next_plate_appearance,0.2,10.0,8,no,14,11.265006945313852,140.0,0.08046433532367037,6,0,0,5,5.304802898153283,0.10609605796306566,3,0.47380156075808166,0.01579338535860272,6,5.486402486402486,0.09144004144004143,3,3,0.01579338535860272
1.0,next_plate_appearance,0.12,5.0,6,no,4,3.142799229755749,40.0,0.07856998074389374,1,0,0,1,-1.9230769230769236,-0.19230769230769235,1,0.21739130434782508,0.021739130434782507,2,4.848484848484848,0.24242424242424238,1,2,-0.19230769230769235
1.0,next_plate_appearance,0.16,5.0,6,no,4,3.142799229755749,40.0,0.07856998074389374,1,0,0,1,-1.9230769230769236,-0.19230769230769235,1,0.21739130434782508,0.021739130434782507,2,4.848484848484848,0.24242424242424238,1,2,-0.19230769230769235
0.75,none,0.16,7.0,9,no,22,17.27059885803768,220.0,0.07850272208198945,4,2,16,6,15.90125972734668,0.265020995455778,8,-4.075657252236416,-0.050945715652955206,8,5.444996382927418,0.06806245478659273,6,2,-0.050945715652955206
0.75,none,0.16,7.0,99,no,22,17.27059885803768,220.0,0.07850272208198945,4,2,16,6,15.90125972734668,0.265020995455778,8,-4.075657252236416,-0.050945715652955206,8,5.444996382927418,0.06806245478659273,6,2,-0.050945715652955206
1.0,next_plate_appearance,0.3,10.0,8,no,11,8.628875634763933,110.0,0.07844432395239939,2,0,0,5,4.1917041106358885,0.08383408221271776,2,0.21739130434782508,0.010869565217391254,4,4.21978021978022,0.1054945054945055,2,3,0.010869565217391254
0.5,next_plate_appearance,0.3,10.0,8,no,10,7.837666843555143,100.0,0.07837666843555142,3,0,0,5,4.1917041106358885,0.08383408221271776,2,0.21739130434782508,0.010869565217391254,3,3.428571428571429,0.1142857142857143,2,3,0.010869565217391254
0.75,next_plate_appearance,0.3,10.0,8,no,10,7.837666843555143,100.0,0.07837666843555142,2,0,0,5,4.1917041106358885,0.08383408221271776,2,0.21739130434782508,0.010869565217391254,3,3.428571428571429,0.1142857142857143,2,3,0.010869565217391254
0.25,none,0.04,10.0,6,yes,8,6.225806451612902,80.0,0.07782258064516127,4,0,4,3,3.7496159754224268,0.12498719918074756,2,1.3852813852813852,0.06926406926406926,3,1.0909090909090904,0.03636363636363635,2,3,0.03636363636363635
0.25,none,0.08,10.0,6,yes,8,6.225806451612902,80.0,0.07782258064516127,4,0,4,3,3.7496159754224268,0.12498719918074756,2,1.3852813852813852,0.06926406926406926,3,1.0909090909090904,0.03636363636363635,2,3,0.03636363636363635
0.25,none,0.12,10.0,6,yes,8,6.225806451612902,80.0,0.07782258064516127,4,0,4,3,3.7496159754224268,0.12498719918074756,2,1.3852813852813852,0.06926406926406926,3,1.0909090909090904,0.03636363636363635,2,3,0.03636363636363635
0.25,next_pitch,0.3,10.0,8,both,13,10.113509678727073,130.0,0.07779622829790056,4,0,6,6,8.100131752305668,0.13500219587176113,3,-0.9866220735785961,-0.03288740245261987,4,3.0,0.075,3,2,-0.03288740245261987
0.25,none,0.2,10.0,8,no,14,10.869970609101049,140.0,0.07764264720786464,6,0,8,5,5.600959427046385,0.11201918854092771,3,-0.21739130434782628,-0.007246376811594209,6,5.486402486402486,0.09144004144004143,3,2,-0.007246376811594209
1.0,none,0.2,5.0,6,no,3,2.323401236444714,30.0,0.07744670788149047,1,0,2,1,-2.3076923076923075,-0.23076923076923075,1,-0.21739130434782628,-0.02173913043478263,1,4.848484848484848,0.48484848484848475,1,1,-0.23076923076923075
1.0,next_plate_appearance,0.2,10.0,9,no,29,22.04074158712949,290.0,0.07600255719699824,7,4,1,9,6.322681241613022,0.07025201379570024,9,-2.8364742312650444,-0.031516380347389385,11,18.554534576781517,0.16867758706165015,9,2,-0.031516380347389385
1.0,next_plate_appearance,0.2,10.0,99,no,29,22.04074158712949,290.0,0.07600255719699824,7,4,1,9,6.322681241613022,0.07025201379570024,9,-2.8364742312650444,-0.031516380347389385,11,18.554534576781517,0.16867758706165015,9,2,-0.031516380347389385
0.25,next_pitch,0.16,10.0,9,no,24,18.19344337186831,240.0,0.07580601404945128,8,0,4,9,14.56594371811763,0.16184381909019588,7,-2.7491237228726972,-0.03927319604103853,8,6.376623376623376,0.0797077922077922,7,2,-0.03927319604103853
0.25,next_pitch,0.16,10.0,99,no,24,18.19344337186831,240.0,0.07580601404945128,8,0,4,9,14.56594371811763,0.16184381909019588,7,-2.7491237228726972,-0.03927319604103853,8,6.376623376623376,0.0797077922077922,7,2,-0.03927319604103853
1.0,none,0.3,7.0,9,no,9,6.777733860342555,90.0,0.07530815400380617,0,0,9,3,9.019762845849801,0.3006587615283267,4,-2.1086956521739135,-0.05271739130434784,2,-0.13333333333333347,-0.006666666666666673,2,1,-0.05271739130434784
1.0,none,0.3,7.0,99,no,9,6.777733860342555,90.0,0.07530815400380617,0,0,9,3,9.019762845849801,0.3006587615283267,4,-2.1086956521739135,-0.05271739130434784,2,-0.13333333333333347,-0.006666666666666673,2,1,-0.05271739130434784
0.5,next_plate_appearance,0.16,10.0,9,no,33,24.525645395748338,330.0,0.07432013756287376,12,3,1,12,11.606994967103216,0.09672495805919347,8,-1.939005757709615,-0.024237571971370185,13,14.85765618635474,0.11428966297195954,8,2,-0.024237571971370185
0.5,next_plate_appearance,0.16,10.0,99,no,33,24.525645395748338,330.0,0.07432013756287376,12,3,1,12,11.606994967103216,0.09672495805919347,8,-1.939005757709615,-0.024237571971370185,13,14.85765618635474,0.11428966297195954,8,2,-0.024237571971370185
0.5,next_plate_appearance,0.2,10.0,6,no,13,9.643988885225356,130.0,0.0741845298863489,4,0,0,4,3.0205453461267417,0.07551363365316854,3,0.47380156075808166,0.01579338535860272,6,6.149641978340535,0.10249403297234225,3,3,0.01579338535860272
0.5,none,0.3,7.0,9,both,14,10.296632835763269,140.0,0.07354737739830906,2,0,12,4,18.464207290294244,0.4616051822573561,8,-9.70090778786431,-0.12126134734830388,2,1.5333333333333348,0.07666666666666674,2,2,-0.12126134734830388
0.5,none,0.3,7.0,99,both,14,10.296632835763269,140.0,0.07354737739830906,2,0,12,4,18.464207290294244,0.4616051822573561,8,-9.70090778786431,-0.12126134734830388,2,1.5333333333333348,0.07666666666666674,2,2,-0.12126134734830388
0.75,none,0.3,7.0,9,both,14,10.296632835763269,140.0,0.07354737739830906,1,0,13,4,18.464207290294244,0.4616051822573561,8,-9.70090778786431,-0.12126134734830388,2,1.5333333333333348,0.07666666666666674,2,2,-0.12126134734830388
0.75,none,0.3,7.0,99,both,14,10.296632835763269,140.0,0.07354737739830906,1,0,13,4,18.464207290294244,0.4616051822573561,8,-9.70090778786431,-0.12126134734830388,2,1.5333333333333348,0.07666666666666674,2,2,-0.12126134734830388
0.25,none,0.16,10.0,6,both,16,11.650217789067723,160.0,0.07281386118167327,6,0,10,6,9.785358011164465,0.16308930018607443,5,1.1678900809335588,0.023357801618671178,5,0.6969696969696971,0.013939393939393942,5,3,0.013939393939393942
0.25,next_plate_appearance,0.04,10.0,6,no,10,7.2274923144488366,100.0,0.07227492314448837,3,0,0,3,6.056721056721058,0.20189070189070193,3,0.47380156075808166,0.01579338535860272,4,0.6969696969696971,0.01742424242424243,3,3,0.01579338535860272
0.25,next_plate_appearance,0.08,10.0,6,no,10,7.2274923144488366,100.0,0.07227492314448837,3,0,0,3,6.056721056721058,0.20189070189070193,3,0.47380156075808166,0.01579338535860272,4,0.6969696969696971,0.01742424242424243,3,3,0.01579338535860272
0.25,next_plate_appearance,0.12,10.0,6,no,10,7.2274923144488366,100.0,0.07227492314448837,3,0,0,3,6.056721056721058,0.20189070189070193,3,0.47380156075808166,0.01579338535860272,4,0.6969696969696971,0.01742424242424243,3,3,0.01579338535860272
0.25,next_plate_appearance,0.16,10.0,6,no,10,7.2274923144488366,100.0,0.07227492314448837,3,0,0,3,6.056721056721058,0.20189070189070193,3,0.47380156075808166,0.01579338535860272,4,0.6969696969696971,0.01742424242424243,3,3,0.01579338535860272
1.0,next_plate_appearance,0.16,7.0,9,no,24,17.19815680036749,240.0,0.07165898666819787,4,3,1,6,10.352321004494918,0.17253868340824863,9,-2.8364742312650444,-0.031516380347389385,9,9.682310027137614,0.10758122252375127,6,2,-0.031516380347389385
1.0,next_plate_appearance,0.16,7.0,99,no,24,17.19815680036749,240.0,0.07165898666819787,4,3,1,6,10.352321004494918,0.17253868340824863,9,-2.8364742312650444,-0.031516380347389385,9,9.682310027137614,0.10758122252375127,6,2,-0.031516380347389385
0.25,none,0.04,10.0,6,both,18,12.741126879976813,180.0,0.0707840382220934,7,0,11,6,9.785358011164465,0.16308930018607443,5,1.1678900809335588,0.023357801618671178,7,1.7878787878787876,0.025541125541125538,5,3,0.023357801618671178
0.25,none,0.08,10.0,6,both,18,12.741126879976813,180.0,0.0707840382220934,7,0,11,6,9.785358011164465,0.16308930018607443,5,1.1678900809335588,0.023357801618671178,7,1.7878787878787876,0.025541125541125538,5,3,0.023357801618671178
0.25,none,0.12,10.0,6,both,18,12.741126879976813,180.0,0.0707840382220934,7,0,11,6,9.785358011164465,0.16308930018607443,5,1.1678900809335588,0.023357801618671178,7,1.7878787878787876,0.025541125541125538,5,3,0.023357801618671178
0.5,next_plate_appearance,0.12,7.0,9,no,24,16.893242071539706,240.0,0.07038850863141545,5,2,1,9,14.174912827086738,0.15749903141207486,6,-2.5450663637702204,-0.04241777272950367,9,5.263395608223197,0.05848217342470219,6,2,-0.04241777272950367
0.5,next_plate_appearance,0.12,7.0,99,no,24,16.893242071539706,240.0,0.07038850863141545,5,2,1,9,14.174912827086738,0.15749903141207486,6,-2.5450663637702204,-0.04241777272950367,9,5.263395608223197,0.05848217342470219,6,2,-0.04241777272950367
1.0,next_plate_appearance,0.2,10.0,6,no,15,10.500957185742045,150.0,0.0700063812382803,3,3,0,4,3.0205453461267417,0.07551363365316854,5,-0.25238891543239383,-0.0050477783086478765,6,7.7328007550476965,0.12888001258412826,4,2,-0.0050477783086478765
1.0,next_plate_appearance,0.2,10.0,8,no,22,15.33911261724786,220.0,0.06972323916930845,4,4,0,7,1.3226812416130207,0.01889544630875744,5,-0.25238891543239383,-0.0050477783086478765,10,14.268820291067232,0.14268820291067233,5,2,-0.0050477783086478765
0.5,none,0.16,10.0,9,no,33,22.730230992717242,330.0,0.06887948785671892,11,1,20,12,12.852240119503545,0.10710200099586288,8,-2.4403758669550317,-0.030504698336937898,13,12.318366740168743,0.09475666723206726,8,2,-0.030504698336937898
0.5,none,0.16,10.0,99,no,33,22.730230992717242,330.0,0.06887948785671892,11,1,20,12,12.852240119503545,0.10710200099586288,8,-2.4403758669550317,-0.030504698336937898,13,12.318366740168743,0.09475666723206726,8,2,-0.030504698336937898
0.25,next_pitch,0.3,10.0,9,both,23,15.534817184780339,230.0,0.06754268341208843,8,1,9,8,16.433465085639003,0.20541831357048754,9,-10.565314567525329,-0.11739238408361477,6,9.666666666666668,0.16111111111111112,6,2,-0.11739238408361477
0.75,next_plate_appearance,0.12,7.0,9,no,26,17.533417961715603,260.0,0.0674362229296754,4,4,1,9,14.985723637897548,0.16650804042108386,8,-3.271256839960696,-0.040890710499508695,9,5.818951163778752,0.06465501293087501,8,2,-0.040890710499508695
0.75,next_plate_appearance,0.12,7.0,99,no,26,17.533417961715603,260.0,0.0674362229296754,4,4,1,9,14.985723637897548,0.16650804042108386,8,-3.271256839960696,-0.040890710499508695,9,5.818951163778752,0.06465501293087501,8,2,-0.040890710499508695
0.5,next_pitch,0.2,10.0,9,no,25,16.743585303337504,250.0,0.06697434121335001,4,0,4,9,11.708586360760274,0.1300954040084475,6,-2.028712059064808,-0.03381186765108013,10,7.063711001642036,0.07063711001642037,6,2,-0.03381186765108013
0.5,next_pitch,0.2,10.0,99,no,25,16.743585303337504,250.0,0.06697434121335001,4,0,4,9,11.708586360760274,0.1300954040084475,6,-2.028712059064808,-0.03381186765108013,10,7.063711001642036,0.07063711001642037,6,2,-0.03381186765108013
1.0,none,0.2,10.0,8,no,22,14.585144189625012,220.0,0.06629610995284096,5,3,14,7,2.567926394013351,0.0366846627716193,5,-0.9435817805383018,-0.018871635610766036,10,12.960799576149967,0.12960799576149967,5,2,-0.018871635610766036
0.5,next_plate_appearance,0.2,10.0,8,no,19,12.595697430284286,190.0,0.06629314436991729,7,1,0,7,1.3226812416130207,0.01889544630875744,3,0.47380156075808166,0.01579338535860272,9,10.799214627913182,0.1199912736434798,3,3,0.01579338535860272
0.25,none,0.2,10.0,9,both,36,23.688704351594556,360.0,0.06580195653220709,16,1,19,12,20.461686513579927,0.17051405427983274,13,-9.878432267435478,-0.07598794051873445,11,13.105450105450105,0.11914045550409186,11,2,-0.07598794051873445
0.25,none,0.04,7.0,8,yes,5,3.286301512107963,50.0,0.06572603024215926,2,0,3,2,2.670250896057348,0.1335125448028674,3,0.6160506160506154,0.02053502053502051,0,0.0,0.0,0,2,0.0
0.25,none,0.08,7.0,8,yes,5,3.286301512107963,50.0,0.06572603024215926,2,0,3,2,2.670250896057348,0.1335125448028674,3,0.6160506160506154,0.02053502053502051,0,0.0,0.0,0,2,0.0
0.25,none,0.12,7.0,8,yes,5,3.286301512107963,50.0,0.06572603024215926,2,0,3,2,2.670250896057348,0.1335125448028674,3,0.6160506160506154,0.02053502053502051,0,0.0,0.0,0,2,0.0
0.25,none,0.16,7.0,8,yes,5,3.286301512107963,50.0,0.06572603024215926,2,0,3,2,2.670250896057348,0.1335125448028674,3,0.6160506160506154,0.02053502053502051,0,0.0,0.0,0,2,0.0
0.25,next_plate_appearance,0.16,10.0,8,no,18,11.76500694531385,180.0,0.06536114969618806,8,0,0,7,5.804802898153282,0.08292575568790403,4,1.3828924698489904,0.03457231174622476,7,4.577311577311578,0.0653901653901654,4,3,0.03457231174622476
1.0,next_plate_appearance,0.16,10.0,9,no,38,24.788691676256047,380.0,0.06523339914804223,8,6,1,12,6.606994967103219,0.055058291392526826,12,-0.14556514035595214,-0.001213042836299601,14,18.32726184950879,0.13090901321077708,12,2,-0.001213042836299601
1.0,next_plate_appearance,0.16,10.0,99,no,38,24.788691676256047,380.0,0.06523339914804223,8,6,1,12,6.606994967103219,0.055058291392526826,12,-0.14556514035595214,-0.001213042836299601,14,18.32726184950879,0.13090901321077708,12,2,-0.001213042836299601
0.25,none,0.04,10.0,6,no,10,6.515320428363909,100.0,0.06515320428363909,3,0,7,3,6.035742035742038,0.20119140119140125,3,-0.21739130434782628,-0.007246376811594209,4,0.6969696969696971,0.01742424242424243,3,2,-0.007246376811594209
0.25,none,0.08,10.0,6,no,10,6.515320428363909,100.0,0.06515320428363909,3,0,7,3,6.035742035742038,0.20119140119140125,3,-0.21739130434782628,-0.007246376811594209,4,0.6969696969696971,0.01742424242424243,3,2,-0.007246376811594209
0.25,none,0.12,10.0,6,no,10,6.515320428363909,100.0,0.06515320428363909,3,0,7,3,6.035742035742038,0.20119140119140125,3,-0.21739130434782628,-0.007246376811594209,4,0.6969696969696971,0.01742424242424243,3,2,-0.007246376811594209
0.25,none,0.16,10.0,6,no,10,6.515320428363909,100.0,0.06515320428363909,3,0,7,3,6.035742035742038,0.20119140119140125,3,-0.21739130434782628,-0.007246376811594209,4,0.6969696969696971,0.01742424242424243,3,2,-0.007246376811594209
0.25,next_pitch,0.04,10.0,6,no,10,6.47569338873687,100.0,0.0647569338873687,2,0,3,3,6.6021756021756035,0.22007252007252012,3,-0.21739130434782628,-0.007246376811594209,4,0.09090909090909227,0.002272727272727307,3,2,-0.007246376811594209
0.25,next_pitch,0.08,10.0,6,no,10,6.47569338873687,100.0,0.0647569338873687,2,0,3,3,6.6021756021756035,0.22007252007252012,3,-0.21739130434782628,-0.007246376811594209,4,0.09090909090909227,0.002272727272727307,3,2,-0.007246376811594209
0.25,next_pitch,0.12,10.0,6,no,10,6.47569338873687,100.0,0.0647569338873687,2,0,3,3,6.6021756021756035,0.22007252007252012,3,-0.21739130434782628,-0.007246376811594209,4,0.09090909090909227,0.002272727272727307,3,2,-0.007246376811594209
0.25,next_pitch,0.16,10.0,6,no,10,6.47569338873687,100.0,0.0647569338873687,2,0,3,3,6.6021756021756035,0.22007252007252012,3,-0.21739130434782628,-0.007246376811594209,4,0.09090909090909227,0.002272727272727307,3,2,-0.007246376811594209
0.25,next_plate_appearance,0.2,10.0,6,both,14,9.029056341819317,140.0,0.06449325958442369,5,1,1,6,6.473003698810151,0.10788339498016919,4,0.9499920369485583,0.023749800923713957,4,1.6060606060606057,0.040151515151515146,4,3,0.023749800923713957
0.75,none,0.16,10.0,9,no,36,23.207430716880918,360.0,0.06446508532466921,8,4,23,12,12.656161688130997,0.10546801406775831,11,-2.124142100721264,-0.019310382733829675,13,12.675411129471197,0.09750316253439383,11,2,-0.019310382733829675
0.75,none,0.16,10.0,99,no,36,23.207430716880918,360.0,0.06446508532466921,8,4,23,12,12.656161688130997,0.10546801406775831,11,-2.124142100721264,-0.019310382733829675,13,12.675411129471197,0.09750316253439383,11,2,-0.019310382733829675
0.25,none,0.16,10.0,8,no,18,11.369970609101047,180.0,0.0631665033838947,8,0,10,7,6.1009594270463845,0.08715656324351978,4,0.6916996047430823,0.01729249011857706,7,4.577311577311578,0.0653901653901654,4,3,0.01729249011857706
